query_id,query_text,intent,entities,response_text
Q006962,What's left in windbreaker?,get_stock,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""purple"", ""size"": ""small"", ""supplier"": ""DenimSource"", ""quantity"": 287}",We have 287 small purple windbreaker ready to ship.
Q006963,Which mini skirt is selling best?,get_best_seller,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""brown""}",Best selling product: mini skirt with 113 sales.
Q006964,Restock olive tees thanks,create_reorder,"{""product"": ""tees"", ""category"": ""t-shirts"", ""color"": ""olive"", ""size"": ""L"", ""supplier"": ""TextilePlus"", ""quantity"": 39}",Purchase order #PO729765 created for 39 tees.
Q006965,Sales report for jeans can you,get_sales_summary,"{""product"": ""jeans"", ""category"": ""jeans"", ""size"": ""34"", ""quantity"": 135, ""revenue"": 4661.73}",Jeans sales are at 135 units this period.
Q006966,What did pants do in sales last week?,get_sales_summary,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""black"", ""supplier"": ""UrbanTex"", ""quantity"": 170, ""revenue"": 2733.66}",Revenue from black pants: $2733.66 with 170 units sold.
Q006967,Get me supplier contact info,get_supplier_info,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""size"": ""38""}",Our supplier is the vendor for sweatshirt.
Q006968,What's hot right now?,get_best_seller,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""brown"", ""size"": ""M""}",Denim is flying off shelves - 228 sold.
Q006969,How many athletic wear are left in stock?,get_stock,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""color"": ""grey"", ""size"": ""XL"", ""supplier"": ""TextilePlus"", ""quantity"": 274}",Inventory status: 274 units available.
Q006970,What's the total sales for outerwear this month?,get_sales_summary,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""quantity"": 343, ""revenue"": 3716.57}","Sales summary: 343 windbreaker sold, total revenue $3716.57."
Q006971,Need to know stock for athletic wear,get_stock,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""quantity"": 254}",We're stocked with 254 athletic wear.
Q006972,Supplier info for cap pls,get_supplier_info,"{""product"": ""cap"", ""category"": ""accessories"", ""size"": ""36"", ""supplier"": ""GarmentCo""}",GarmentCo supplies cap.
Q006973,Need to know stock for grey gown,get_stock,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""grey"", ""quantity"": 380}",Stock level for grey gown: 380 units.
Q006974,Check inventory for pink shorts pls,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""pink"", ""supplier"": ""StyleCraft"", ""quantity"": 261}",Stock count for pink shorts is 261.
Q006975,Which supplier carries beige cardigan?,get_supplier_info,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""color"": ""beige"", ""supplier"": ""DenimSource""}",We source sweaters from DenimSource.
Q006976,Show me shorts inventory,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""green"", ""size"": ""L"", ""supplier"": ""FashionHub"", ""quantity"": 448}",Stock count for green shorts is 448.
Q006977,Add mini skirt to next order can you,create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""quantity"": 406}",Order confirmed: 406 mini skirt from our supplier.
Q006978,What's left in leggings?,get_stock,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""beige"", ""size"": ""36"", ""supplier"": ""ThreadLine"", ""quantity"": 322}",Inventory check complete: 322 beige leggings available.
Q006979,How much shorts stock do we have?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""supplier"": ""UrbanTex"", ""quantity"": 225}",Inventory status: 225 units available.
Q006980,Quick check on cardigan stock,get_stock,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""supplier"": ""TextilePlus"", ""quantity"": 304}",Stock count for cardigan is 304.
Q006981,Show top 5 sellers,get_best_seller,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""gray"", ""supplier"": ""StyleCraft""}","Leading seller: pants, 320 units this month."
Q006982,Got any yoga pants?,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""quantity"": 174}",We're showing 174 units of yoga pants in the system.
Q006983,How are shorts selling?,get_sales_summary,"{""product"": ""shorts"", ""category"": ""shorts"", ""supplier"": ""GarmentCo"", ""quantity"": 296, ""revenue"": 1862.18}","Sales summary: 296 shorts sold, total revenue $1862.18."
Q006984,Where do we get hat?,get_supplier_info,"{""product"": ""hat"", ""category"": ""accessories"", ""color"": ""grey""}",Our supplier supplies grey hat.
Q006985,We need to reorder hoodies,create_reorder,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""supplier"": ""ModaSupply"", ""quantity"": 404}",Reorder complete: 404 hoodies on the way.
Q006986,"Yo, we need more beige bermuda",create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""beige"", ""size"": ""XL"", ""supplier"": ""FabricWorks"", ""quantity"": 385}",Reorder confirmed for beige bermuda.
Q006987,"System, how many yellow jacket do we have?",get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""yellow"", ""supplier"": ""FashionHub"", ""quantity"": 294}",Current inventory shows 294 yellow jacket available.
Q006988,Give me the sales figures for jackets,get_sales_summary,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""green"", ""quantity"": 192, ""revenue"": 1224.1}",Sales figures: 192 blazer at $1224.1 revenue.
Q006989,What are today's sales for jacket?,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""quantity"": 293, ""revenue"": 4780.01}","Sales breakdown: 293 jacket, $4780.01 revenue."
Q006990,Any skirt in the warehouse?,get_stock,"{""product"": ""skirt"", ""category"": ""skirts"", ""quantity"": 48}",We're showing 48 units of skirt in the system.
Q006991,Quick check on grey jeans stock,get_stock,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""grey"", ""quantity"": 23}",Inventory status: 23 units available.
Q006992,Jeans supplier contact thanks,get_supplier_info,"{""product"": ""jeans"", ""category"": ""jeans"", ""size"": ""small"", ""supplier"": ""TextilePlus""}","Supplier for jeans: TextilePlus, contact: Mike Davis."
Q006993,How many coat are left in stock?,get_stock,"{""product"": ""coat"", ""category"": ""jackets"", ""color"": ""charcoal"", ""quantity"": 498}","Yes, we have 498 charcoal coat in ."
Q006994,Get me supplier contact info,get_supplier_info,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""grey"", ""size"": ""medium""}",Our skirts supplier is our supplier.
Q006995,Sales breakdown for sundress thank you,get_sales_summary,"{""product"": ""sundress"", ""category"": ""dresses"", ""quantity"": 197, ""revenue"": 1675.06}",Sales figures: 197 sundress at $1675.06 revenue.
Q006996,What's our denim count looking like?,get_stock,"{""product"": ""denim"", ""category"": ""jeans"", ""quantity"": 54}",Stock count for denim is 54.
Q006997,Put in an order for rain jacket pls,create_reorder,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""supplier"": ""StyleCraft"", ""quantity"": 127}","PO generated for rain jacket, supplier: StyleCraft."
Q006998,Restock request for yoga pants,create_reorder,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""color"": ""olive"", ""quantity"": 199}",Order confirmed: 199 olive yoga pants from our supplier.
Q006999,Place an order for extra large mini skirt,create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""pink"", ""size"": ""extra large"", ""quantity"": 422}",Restocking initiated: 422 pink mini skirt.
Q007000,When will ModaSupply deliver?,get_delivery_status,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""black"", ""size"": ""30"", ""supplier"": ""ModaSupply"", ""delivery_date"": ""2025-11-13"", ""days_until_delivery"": 12}",Delivery expected in 12 days for black rain jacket.
Q007001,How are hoodies selling?,get_sales_summary,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""beige"", ""size"": ""extra large"", ""supplier"": ""ThreadLine"", ""quantity"": 471, ""revenue"": 4196.44}","Today's sales for hoodies: 471 units, $4196.44 revenue."
Q007002,Show me sales summary for jeans,get_sales_summary,"{""product"": ""denim"", ""category"": ""jeans"", ""supplier"": ""GarmentCo"", ""quantity"": 163, ""revenue"": 1138.36}","Sales breakdown: 163 denim, $1138.36 revenue."
Q007003,Most popular cardigan,get_best_seller,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""size"": ""M""}",Best seller report: cardigan leads with 177 units.
Q007004,Which yellow parka is most popular?,get_best_seller,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""yellow"", ""size"": ""M""}",Yellow parka is trending with 320 sales.
Q007005,How many rain jacket are left in stock?,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""yellow"", ""size"": ""extra large"", ""quantity"": 376}",Confirmed: 376 yellow rain jacket in warehouse.
Q007006,Do we still have yellow skirt?,get_stock,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""yellow"", ""quantity"": 199}",There are 199 skirt left in stock.
Q007007,"Hello, we need more purple shorts",create_reorder,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""purple"", ""quantity"": 35}",Purchase order #PO859804 created for 35 shorts.
Q007008,Show me what's popular in jeans,get_best_seller,"{""product"": ""pants"", ""category"": ""jeans"", ""size"": ""large""}","Leading seller: pants, 452 units this month."
Q007009,Yoga pants stock count can you,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""supplier"": ""GarmentCo"", ""quantity"": 372}",There are 372 yoga pants left in stock.
Q007010,What's our blazer count looking like?,get_stock,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""brown"", ""quantity"": 38}",There are 38 blazer left in stock.
Q007011,What's hot right now?,get_best_seller,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""gray""}",Best seller report: parka leads with 385 units.
Q007012,What's our coat count looking like?,get_stock,"{""product"": ""coat"", ""category"": ""jackets"", ""color"": ""red"", ""supplier"": ""UrbanTex"", ""quantity"": 213}",There are 213 coat left in stock.
Q007013,Show supplier options for coat,get_supplier_info,"{""product"": ""coat"", ""category"": ""jackets"", ""supplier"": ""StyleCraft""}",We order coat from StyleCraft.
Q007014,"We're out of denim, reorder please",create_reorder,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""pink"", ""quantity"": 110}",Order confirmed: 110 pink denim from our supplier.
Q007015,Bermuda stock count could you,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""supplier"": ""UrbanTex"", ""quantity"": 181}",We're showing 181 units of bermuda in the system.
Q007016,Generate purchase order for coat,create_reorder,"{""product"": ""coat"", ""category"": ""jackets"", ""color"": ""red"", ""supplier"": ""UrbanTex"", ""quantity"": 427}","PO generated for red coat, supplier: UrbanTex."
Q007017,What are today's sales for denim?,get_sales_summary,"{""product"": ""denim"", ""category"": ""jeans"", ""supplier"": ""StyleCraft"", ""quantity"": 406, ""revenue"": 4167.17}","Today's sales for denim: 406 units, $4167.17 revenue."
Q007018,What's our yoga pants count looking like?,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""color"": ""gray"", ""size"": ""XXL"", ""quantity"": 326}",Stock count for gray yoga pants is 326.
Q007019,How much dress stock do we have?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""charcoal"", ""quantity"": 246}",We're showing 246 units of dress in the system.
Q007020,Sales breakdown for skirt thanks,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""purple"", ""size"": ""38"", ""quantity"": 463, ""revenue"": 2377.78}",This week's skirt performance: 463 sold.
Q007021,"Hey , how many navy hoodie do we have?",get_stock,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""navy"", ""size"": ""S"", ""supplier"": ""ModaSupply"", ""quantity"": 443}",We have 443 units of navy hoodie in stock.
Q007022,How's jacket performing?,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""black"", ""quantity"": 396, ""revenue"": 688.2}",We sold 396 jacket this week generating $688.2.
Q007023,What did bermuda do in sales last week?,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""M"", ""supplier"": ""ThreadLine"", ""quantity"": 438, ""revenue"": 4844.87}",Bermuda sales: 438 units moved this month.
Q007024,Restock coat pls,create_reorder,"{""product"": ""coat"", ""category"": ""jackets"", ""supplier"": ""ModaSupply"", ""quantity"": 110}",Order placed with ModaSupply for 110 coat.
Q007025,Quick check on sweater stock,get_stock,"{""product"": ""sweater"", ""category"": ""sweaters"", ""quantity"": 296}",Confirmed: 296 sweater in warehouse.
Q007026,"Hey, check if we have sports bra in navy",get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""navy"", ""size"": ""XL"", ""quantity"": 170}","Yes, we have 170 navy sports bra in XL."
Q007027,What are today's sales for tees?,get_sales_summary,"{""product"": ""tees"", ""category"": ""t-shirts"", ""supplier"": ""TextilePlus"", ""quantity"": 498, ""revenue"": 1092.03}",Tees sales: 498 units moved this month.
Q007028,Inventory status for rain jacket thank you,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""quantity"": 376}",Current stock: 376 rain jacket.
Q007029,How much revenue from black parka?,get_sales_summary,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""black"", ""supplier"": ""TextilePlus"", ""quantity"": 201, ""revenue"": 2377.6}","Sales breakdown: 201 black parka, $2377.6 revenue."
Q007030,What's our rain jacket count looking like?,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""quantity"": 471}","Yes, we have 471 rain jacket in ."
Q007031,When's the next mini skirt shipment coming?,get_delivery_status,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""black"", ""supplier"": ""GarmentCo"", ""delivery_date"": ""2025-11-07"", ""days_until_delivery"": 6}",GarmentCo delivery scheduled for 2025-11-07.
Q007032,How many skirt sold yesterday?,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""blue"", ""size"": ""38"", ""quantity"": 366, ""revenue"": 497.2}",This week's skirt performance: 366 sold.
Q007033,Got any shorts?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""beige"", ""quantity"": 57}",There are 57 shorts left in stock.
Q007034,How many sweater sold yesterday?,get_sales_summary,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""yellow"", ""quantity"": 217, ""revenue"": 429.8}",Sweater sales are at 217 units this period.
Q007035,Where do we source tees from?,get_supplier_info,"{""product"": ""tees"", ""category"": ""t-shirts"", ""color"": ""black""}",We order black tees from our supplier.
Q007036,Shipment tracking for t-shirt,get_delivery_status,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""purple"", ""size"": ""32"", ""delivery_date"": ""2025-11-17"", ""days_until_delivery"": 16}",Next delivery from our supplier: 2025-11-17.
Q007037,How much shorts stock do we have?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""white"", ""quantity"": 343}",Current inventory shows 343 white shorts available.
Q007038,"Hi, who do we order scarf from?",get_supplier_info,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""charcoal"", ""size"": ""large"", ""supplier"": ""FashionHub""}","Supplier: FashionHub, email: sarah.johnson@fashionhub.com."
Q007039,When's our denim order arriving?,get_delivery_status,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""green"", ""size"": ""large"", ""delivery_date"": ""2025-11-09"", ""days_until_delivery"": 8}","Our supplier shipment status: In transit, arriving in 8 days."
Q007040,", create a purchase order for knit",create_reorder,"{""product"": ""knit"", ""category"": ""sweaters"", ""color"": ""olive"", ""size"": ""large"", ""quantity"": 18}",Restocking initiated: 18 olive knit.
Q007041,What are the numbers on dress?,get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""quantity"": 400, ""revenue"": 351.77}","Sales summary: 400 dress sold, total revenue $351.77."
Q007042,Need to know stock for charcoal athletic wear,get_stock,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""color"": ""charcoal"", ""supplier"": ""TextilePlus"", ""quantity"": 374}",Current stock: 374 athletic wear.
Q007043,What's trending in skirts?,get_best_seller,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""green"", ""supplier"": ""FabricWorks""}","Best performer: mini skirt, 161 units moved."
Q007044,Who can supply hat?,get_supplier_info,"{""product"": ""hat"", ""category"": ""accessories"", ""supplier"": ""FashionHub""}",We source accessories from FashionHub.
Q007045,Can you tell me how many cardigan we have can you?,get_stock,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""quantity"": 397}",Confirmed: 397 cardigan in warehouse.
Q007046,"Hello, check if we have scarf in white",get_stock,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""white"", ""size"": ""30"", ""supplier"": ""StyleCraft"", ""quantity"": 302}",Inventory status: 302 units available.
Q007047,Can you tell me how many dress we have thank you?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""gray"", ""quantity"": 134}",Stock level is at 134 for gray dress.
Q007048,How's dress performing?,get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""pink"", ""size"": ""36"", ""supplier"": ""ThreadLine"", ""quantity"": 73, ""revenue"": 4793.99}",Dress is performing well with 73 units sold.
Q007049,What's moving in dresses?,get_sales_summary,"{""product"": ""sundress"", ""category"": ""dresses"", ""supplier"": ""ApparelPro"", ""quantity"": 177, ""revenue"": 2285.24}","Dresses sales: 177 units, $2285.24 total."
Q007050,Who's the vendor for pullover?,get_supplier_info,"{""product"": ""pullover"", ""category"": ""hoodies"", ""supplier"": ""DenimSource""}",Our hoodies supplier is DenimSource.
Q007051,Do we still have 30 blazer?,get_stock,"{""product"": ""blazer"", ""category"": ""jackets"", ""size"": ""30"", ""supplier"": ""StyleCraft"", ""quantity"": 481}","Yes, 481 blazer in stock right now."
Q007052,Quick check on mini skirt stock,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""quantity"": 253}",Confirmed: 253 mini skirt in warehouse.
Q007053,Who do we buy athletic wear from?,get_supplier_info,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""supplier"": ""ThreadLine""}",ThreadLine is our vendor for activewear.
Q007054,Put in an order for tee please,create_reorder,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""gray"", ""supplier"": ""FabricWorks"", ""quantity"": 334}",Reorder request processed for tee.
Q007055,Most popular cap thanks,get_best_seller,"{""product"": ""cap"", ""category"": ""accessories"", ""color"": ""pink"", ""size"": ""L""}","Top mover: pink cap, 220 units."
Q007056,Do we have grey dress in L?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""grey"", ""size"": ""L"", ""quantity"": 305}",Inventory check complete: 305 grey dress available.
Q007057,Need to order jeans ASAP,create_reorder,"{""product"": ""jeans"", ""category"": ""jeans"", ""supplier"": ""FabricWorks"", ""quantity"": 79}","PO generated for jeans, supplier: FabricWorks."
Q007058,"Hey, status on jacket order?",get_delivery_status,"{""product"": ""jacket"", ""category"": ""jackets"", ""supplier"": ""GarmentCo"", ""delivery_date"": ""2025-11-05"", ""days_until_delivery"": 4}",GarmentCo delivery scheduled for 2025-11-05.
Q007059,Best movers in skirts,get_best_seller,"{""product"": ""skirt"", ""category"": ""skirts"", ""supplier"": ""DenimSource""}","Leading seller: skirt, 121 units this month."
Q007060,How many skirt sold yesterday?,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""quantity"": 101, ""revenue"": 4436.73}","Skirts sales: 101 units, $4436.73 total."
Q007061,What's moving in hoodies?,get_sales_summary,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""quantity"": 486, ""revenue"": 2210.66}",Sales figures: 486 hoodies at $2210.66 revenue.
Q007062,How's jeans performing?,get_sales_summary,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""black"", ""size"": ""extra large"", ""supplier"": ""FashionHub"", ""quantity"": 212, ""revenue"": 1489.6}",Jeans sales are at 212 units this period.
Q007063,Got any mini skirt?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""gray"", ""supplier"": ""DenimSource"", ""quantity"": 270}",Stock level for gray mini skirt: 270 units.
Q007064,Add knit to next order thank you,create_reorder,"{""product"": ""knit"", ""category"": ""sweaters"", ""color"": ""charcoal"", ""size"": ""medium"", ""supplier"": ""FashionHub"", ""quantity"": 32}",Purchase order #PO810465 created for 32 knit.
Q007065,Hat stock count can you,get_stock,"{""product"": ""hat"", ""category"": ""accessories"", ""color"": ""gray"", ""size"": ""XL"", ""quantity"": 396}",Stock count for gray hat is 396.
Q007066,What's hot right now?,get_best_seller,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""size"": ""38""}","Best performer: hoodies, 388 units moved."
Q007067,Tee availability can you,get_stock,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""grey"", ""size"": ""36"", ""quantity"": 57}","Yes, we have 57 grey tee in 36."
Q007068,Inventory status for belt pls,get_stock,"{""product"": ""belt"", ""category"": ""accessories"", ""color"": ""blue"", ""size"": ""36"", ""quantity"": 500}",Stock level is at 500 for blue belt.
Q007069,"Yo, we need more white skirt",create_reorder,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""white"", ""size"": ""S"", ""supplier"": ""DenimSource"", ""quantity"": 85}",Reorder placed: 85 units of skirt.
Q007070,Where do we get shorts?,get_supplier_info,"{""product"": ""shorts"", ""category"": ""shorts"", ""supplier"": ""GarmentCo""}",We source shorts from GarmentCo.
Q007071,What did skirt do in sales last week?,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""supplier"": ""FabricWorks"", ""quantity"": 339, ""revenue"": 2891.06}",Revenue from skirt: $2891.06 with 339 units sold.
Q007072,Give me the sales figures for shorts,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""green"", ""quantity"": 348, ""revenue"": 4434.74}","Sales breakdown: 348 green bermuda, $4434.74 revenue."
Q007073,Create PO for navy tee,create_reorder,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""navy"", ""quantity"": 212}",Purchase order #PO685660 created for 212 tee.
Q007074,"Hello, supplier for shorts pls",get_supplier_info,"{""product"": ""shorts"", ""category"": ""shorts"", ""supplier"": ""DenimSource""}",DenimSource is the vendor for shorts.
Q007075,Who can supply dress?,get_supplier_info,"{""product"": ""dress"", ""category"": ""dresses"", ""supplier"": ""FabricWorks""}","Dress supplier: FabricWorks, located in our warehouse."
Q007076,"Hey there, check if we have sweater in",get_stock,"{""product"": ""sweater"", ""category"": ""sweaters"", ""size"": ""medium"", ""quantity"": 292}",Current stock: 292 sweater.
Q007077,Need to know stock for yoga pants,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""size"": ""L"", ""supplier"": ""ThreadLine"", ""quantity"": 51}",We're showing 51 units of yoga pants in the system.
Q007078,Quick check on gray dress stock,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""gray"", ""size"": ""30"", ""quantity"": 481}",We're stocked with 481 gray dress.
Q007079,"We're out of scarf, reorder could you",create_reorder,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""olive"", ""supplier"": ""ApparelPro"", ""quantity"": 366}",Order #PO208751: 366 olive scarf from ApparelPro.
Q007080,Can you tell me how many mini skirt we have please?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""white"", ""size"": ""38"", ""supplier"": ""StyleCraft"", ""quantity"": 375}",We have 375 38 white mini skirt ready to ship.
Q007081,Status update on sweatshirt shipment please,get_delivery_status,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""color"": ""red"", ""size"": ""S"", ""supplier"": ""UrbanTex"", ""delivery_date"": ""2025-11-02"", ""days_until_delivery"": 1}",Next sweatshirt shipment arrives in 1 days from UrbanTex.
Q007082,Show me suppliers for jeans,get_supplier_info,"{""product"": ""jeans"", ""category"": ""jeans"", ""supplier"": ""FashionHub""}",Our jeans supplier is FashionHub.
Q007083,"Hey, who do we order mini skirt from?",get_supplier_info,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""grey"", ""size"": ""30""}","Supplier for mini skirt: our supplier, contact: John Smith."
Q007084,Where do we source dress from?,get_supplier_info,"{""product"": ""dress"", ""category"": ""dresses""}",Our supplier supplies dress.
Q007085,Who's our sports bra vendor?,get_supplier_info,"{""product"": ""sports bra"", ""category"": ""activewear"", ""size"": ""30""}",Sports bra comes from our supplier based in our warehouse.
Q007086,"Hey there, create a purchase order for rain jacket",create_reorder,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""green"", ""size"": ""M"", ""quantity"": 354}","Restocking 354 rain jacket, ETA 3 days."
Q007087,Are there any gray t-shirt available?,get_stock,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""gray"", ""quantity"": 354}",We have 354 units of gray t-shirt in stock.
Q007088,Do we still have black sundress?,get_stock,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""black"", ""quantity"": 416}",We have 416 black sundress ready to ship.
Q007089,What's moving in skirts?,get_sales_summary,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""olive"", ""supplier"": ""ApparelPro"", ""quantity"": 95, ""revenue"": 4558.29}",We sold 95 mini skirt this week generating $4558.29.
Q007090,What's moving in outerwear?,get_sales_summary,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""olive"", ""supplier"": ""FabricWorks"", ""quantity"": 107, ""revenue"": 2384.82}",This month we sold 107 rain jacket.
Q007091,Show sales data for dresses,get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""size"": ""extra large"", ""supplier"": ""GarmentCo"", ""quantity"": 242, ""revenue"": 1308.04}","Dresses sales: 242 units, $1308.04 total."
Q007092,Get me supplier contact info,get_supplier_info,"{""product"": ""yoga pants"", ""category"": ""activewear""}","We get yoga pants from our supplier, our warehouse."
Q007093,Best seller report,get_best_seller,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""red"", ""supplier"": ""UrbanTex""}","Top mover: red pants, 460 units."
Q007094,What's our best selling accessories?,get_best_seller,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""white"", ""size"": ""38""}",White scarf is trending with 97 sales.
Q007095,How many hoodies did we sell this week?,get_sales_summary,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""size"": ""28"", ""quantity"": 464, ""revenue"": 1411.68}",Sales data shows 464 hoodies sold for $1411.68.
Q007096,Which company supplies tees?,get_supplier_info,"{""product"": ""tees"", ""category"": ""t-shirts"", ""color"": ""navy"", ""size"": ""large"", ""supplier"": ""GarmentCo""}",GarmentCo is the vendor for tees.
Q007097,Do we still have leggings?,get_stock,"{""product"": ""leggings"", ""category"": ""activewear"", ""supplier"": ""TextilePlus"", ""quantity"": 449}",Current inventory shows 449 leggings available.
Q007098,List suppliers for outerwear,get_supplier_info,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""brown"", ""supplier"": ""ApparelPro""}","Supplier for rain jacket: ApparelPro, contact: John Smith."
Q007099,Got any S dress?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""size"": ""S"", ""quantity"": 25}",Stock count for dress is 25.
Q007100,What did hoodie do in sales last week?,get_sales_summary,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""size"": ""XS"", ""quantity"": 259, ""revenue"": 3184.58}",Hoodie sales are at 259 units this period.
Q007101,Which supplier has black sundress?,get_supplier_info,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""black"", ""size"": ""28"", ""supplier"": ""TextilePlus""}",TextilePlus supplies black sundress.
Q007102,Got any sweatshirt?,get_stock,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""color"": ""yellow"", ""quantity"": 485}",Stock level for yellow sweatshirt: 485 units.
